course_number,course_name,unit,section,day,start_time,end_time,location,classroom,instructor,course_rate
57624,Independent Study in Special Music Project,3-9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57625,Independent Study in Music Education,3-9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,4.873846154
57626,Independent Study in Music Entrepreneurship,3-9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57630,PPST: Reading,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57631,PPST: Writing,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57632,PPST: Mathematics,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57633,PPST: Total Comprehensive,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57634,Fundamental Subjects: Content Knowledge,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57635,Music: Content Knowledge,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57687,Professional Essentials for the Percussionist,3,A,W,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",CFA A1,"Branson, Jeremy",
57690,Practicum,0-3,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Johnston, Sharon",
57694,Elective Recital,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Johnston, Sharon",
57700,Major Studio (Voice),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Ahlstedt, Douglas",4.666666667
57701,Major Studio (Piano),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Schepkin, Sergey",4.861333333
57702,Major Studio (Organ),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57703,Major Studio (Harp),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Van Hoesen, Gretchen Johnston, Sharon",5
57705,Major Studio (Violin),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Forough, Cyrus",4.912285714
57706,Major Studio (Viola),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Harding, David",4.769230769
57707,Major Studio (Cello),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Williams, Anne",4.970588235
57708,Major Studio (Double Bass),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Howard, Micah",4.818181818
57709,Major Studio (Guitar),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Ferla, James",5
57710,Major Studio (Flute),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Almarza, Alberto",4.93
57711,Major Studio (Oboe),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Dealmeida, Cynthia",4.833333333
57712,Major Studio (Clarinet),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Thompson, Thomas",4.863636364
57713,Major Studio (Bassoon),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Goeres, Nancy Johnston, Sharon",4.846153846
57714,Major Studio (Saxophone),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Defade, Eric",
57715,Major Studio (Horn),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Caballero, William",4.583333333
57716,Major Studio (Trumpet),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Berntsen, Neal",4.9
57717,Major Studio (Trombone),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Dee, Jeffrey",5
57718,Major Studio (Euphonium/Baritone),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Laduke, Lance",5
57719,Major Studio (Tuba),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Knox, Craig",5
57720,Major Studio (Percussion),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Evans, Paul Branson, Jeremy Allen, Christopher",4.96047619
57721,Major Studio (Composition),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Balada, Leonardo",4.747333333
57723,Major Studio (Bagpipe),9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Carlisle, Andrew",
57724,Major Studio (Collaborative Piano),6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Carver, Lowell Manriquez, Luz",5
57729,Beginning Piano for Children I,6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Manriquez, Luz",4.555555556
57734,Choral Techniques II,3,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Kim, Sung-Im Manriquez, Luz",
57735,Chamber Music Literature I,6,A,W,07:00PM,08:20PM,"Pittsburgh, Pennsylvania",CFA M160,"Kim, Sung-Im",4.305
57737,Literature and Repertoire,3,A,M,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",CFA KRESGE,"Vosburgh, George",4.609791667
57741,Sonatas/Songs I,3,A,M,06:00PM,06:50PM,"Pittsburgh, Pennsylvania",CFA 109,"Carver, Lowell Manriquez, Luz",5
57745,Chamber Music Coaching,3,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Manriquez, Luz",5
57746,Opera Coaching,3,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Carver, Lowell",5
57749,Beginning Piano for Children II,6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Manriquez, Luz",4.833333333
57751,Teaching Artist Training,6,A,W,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",MM  127,"Mead, Monique",4.33
57757,Stagecraft: mental training for peak performance,6,A,T,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",CFA KRESGE,"Mead, Monique",4.322857143
57758,Business of Music,6,A,TR,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",CFA M160,"Laduke, Lance",4.32
57760,Collaborative Project in Music Entrepreneurship,6,A,F,11:30AM,01:20PM,"Pittsburgh, Pennsylvania",GHC 7501,"Mead, Monique",4.066666667
57761,Eurhythmics I,3,A,MWF,08:30AM,09:20AM,"Pittsburgh, Pennsylvania",MM  119,"Neely, Stephen",
57763,Eurhythmics III,3,A,TR,09:30AM,10:20AM,"Pittsburgh, Pennsylvania",MM  119,"Neely, Stephen",
57771,Production: Performance,6,A,MTWRF,06:30PM,09:50PM,"Pittsburgh, Pennsylvania",GYM SGYM,"Douglas, Thomas",4.25
57774,Vocal Pedagogy I,6,A,W,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",MM  116,"Aylmer, Jennifer",4.25
57776,IPA Proficiency Test,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57777,Performance Proficiency Test,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57778,Solfege Proficiency Test,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57780,Black American Music Seminar,6,A,MW,01:30PM,02:20PM,"Pittsburgh, Pennsylvania",CFA M157,"Keeling, Kenneth",4.372857143
57781,Collaborative Piano I,3-9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Carver, Lowell",5
57782,Collaborative Piano II,3-9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Carver, Lowell",4.5
57783,Collaborative Piano III,3-9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Carver, Lowell",
57784,Collaborative Piano IV,3-9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Carver, Lowell",
57785,Collaborative Piano V,3-9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Carver, Lowell",
57786,Collaborative Piano VI,3-9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Carver, Lowell",
57787,History Proficiency I Test,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Johnston, Sharon",4.6
57788,History Proficiency II Test,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Johnston, Sharon",
57789,Theory Proficiency Test,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Johnston, Sharon",
57790,Outreach Performance,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57791,Keyboard Studies (Graduate),3-6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Larocca, Carla",4.840909091
57792,Keyboard Studies (Graduate),3-6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Larocca, Carla",4.857142857
57793,Comprehensive Review (Analysis),0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57794,Comprehensive Review (Notes),0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57795,Comprehensive Review (Analysis Paper),0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57796,Graduate Composition Project,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Galbraith, Nancy Balada, Leonardo Vali, Mahmood-Reza Johnston, Sharon",
57797,Graduate Recital Voice (1st year),0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Ahlstedt, Douglas Johnston, Sharon Aylmer, Jennifer Posvar, Mildred Spacagna, Maria Teadt, Daniel",
57798,Graduate Recital (1st year),0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Johnston, Sharon",
57800,Comprehensive Review (Music Ed),0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57801,Introduction to Music Technology,6,A1,MWF,09:30AM,10:20AM,"Pittsburgh, Pennsylvania",MM  119A,"Opie, Benjamin",4.357142857
57806,World Music,9,A,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",CFA A2,"Woloshyn, Alexa",4.113333333
57808,Observation,3,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Dell, Robert",4.75
57817,Major Vocal Performance Ensemble,6,A,TWRF,03:30PM,06:20PM,"Pittsburgh, Pennsylvania",MM  119,"Douglas, Thomas",3.4
57818,Major Instrumental Ensemble,6,A,TWRF,03:30PM,06:00PM,"Pittsburgh, Pennsylvania",CFA ACH,"Thompson, Thomas Cardenes, Andres Vosburgh, George Curtis, Daniel Story, Stephen",3.960704225
57819,Chorus,6,A,TR,03:30PM,04:50PM,"Pittsburgh, Pennsylvania",MM  119,"Douglas, Thomas",3.833333333
57821,Exploded Ensemble,6,A,MW,12:30PM,03:20PM,"Pittsburgh, Pennsylvania",HL  A10A,"Laduke, Lance Stiles, Jesse Hsieh, Hui-Hsin",4.5
57822,Singers,3,A,TR,05:00PM,05:50PM,"Pittsburgh, Pennsylvania",MM  119,"Douglas, Thomas",
57824,Percussion Ensemble,3,A,M,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",CFA A1,"Gu, Won Branson, Jeremy",4.536666667
57827,Jazz Orchestra,3,A,MW,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",MM  119,"Defade, Eric",4.934
57829,Contemporary Soundscapes,9,A,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",CFA A2,"Woloshyn, Alexa",4
57831,Principles of Education,9,A,MW,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",MM  116,"Dell, Robert",5
57834,Fundamentals of Marching Band,3,A,M,02:00PM,02:50PM,"Pittsburgh, Pennsylvania",MM  116,"Gerlach, Paul",3.61
57847,Electronic and Computer Music,6,A,TR,08:30AM,09:20AM,"Pittsburgh, Pennsylvania",MM  119A,"Opie, Benjamin",4.210833333
57856,Elementary Guided Teaching,3,A,F,08:30AM,10:20AM,"Pittsburgh, Pennsylvania",CFA 110,TBA,4.69
57860,Brass Methods,3,A,MW,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",MM  127,"Gerlach, Paul",4.571428571
57861,Percussion Methods,3,A,F,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",CFA A1,"Evans, Paul",4.7
57871,Introduction to Music Technology (self-paced),6,A1,M,08:30AM,09:20AM,"Pittsburgh, Pennsylvania",MM  119A,"Opie, Benjamin",3.9
57872,Creative Orchestration,6,A,F,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",CFA M157,"Balada, Leonardo",4.5
57875,Music in the Elementary School,6,A,MW,09:00AM,09:50AM,"Pittsburgh, Pennsylvania",CFA M157,TBA,4.642857143
57881,Literature and Repertoire: Piano I,6,A,T,12:30PM,02:20PM,"Pittsburgh, Pennsylvania",CFA M160,"Chien, Alec",4.136
57887,Professional Essentials for the Percussionist,3,A,W,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",CFA A1,"Branson, Jeremy",5
57889,Practice Teaching (Elementary),6-18,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Dell, Robert",5
57890,Practice Teaching (Secondary),6-18,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Dell, Robert Gerlach, Paul",5
57891,Dalcroze Pedagogy/Practice Teaching,6,A,R,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",MM  119,"Cagley, Judith Neely, Stephen",4.1
57893,Introduction to Conducting,6,A,TR,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  116,"Story, Stephen",4.026315789
57897,Graduate Recital Voice (2nd year),0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Ahlstedt, Douglas Johnston, Sharon Aylmer, Jennifer Posvar, Mildred Spacagna, Maria Teadt, Daniel",
57898,Graduate Recital (2nd year),0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Johnston, Sharon",
57900,Advanced Bagpipe and Drum Band,3-6,A,M,07:00PM,08:50PM,"Pittsburgh, Pennsylvania",DNM,"Carlisle, Andrew",5
57901,Music Research Methods,3,A1,F,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",TBA,"Heath, Kristin",4.0025
57902,Alexander Technique for Musicians,3,A,W,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",MM  119,"Levinson, Lisa",4.97875
57903,Yoga for Musicians,3,A,T,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",MM  119,"Jackovic, Anne",5
57905,Concerto: Virtuosity and Contrast,9,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",CFA 102,"Sciannameo, Franco",4.6875
57907,Secondary Studio,3-9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,4.335
57909,Puccini\'s Operas,9,A,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",CFA 102,"Sciannameo, Franco",3.71
57923,Repertoire Orchestra,3,A,R,07:00PM,08:50PM,"Pittsburgh, Pennsylvania",CFA ACH,"Curtis, Daniel",4.48625
57925,The Symphonies of Mahler,9,A,T,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",BH  A51,"Schultz, Stephen",4.28
57926,Chamber Music: String Quartet,3,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Wu, Christopher",4.026774194
57928,Chamber Music: Woodwind and Mixed,3,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Whipple, R. James",4.559444444
57929,Chamber Music: Woodwind and Mixed,3,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,4.6325
57930,Baroque Ensemble,3,A,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",CFA ACH,"Schultz, Stephen",4.238421053
57931,Chamber Ensemble  : BRASS ENS,3,A,F,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",CFA KRESGE,"Sullivan, Peter",4.7125
57932,Chamber Music: Guitar,6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Ferla, James Marcinizyn, John",4.277777778
57933,Sonatas,3,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Whipple, R. James",4.807692308
57934,Advanced Analytical Techniques,9,A,TR,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  127,"Thomas, Marilyn",4.747777778
57935,Chamber Music: Brass,3,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,4.664285714
57947,Sound Recording,6,Lec 11,M,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",CFA A6,"Schulz, Riccardo",4.644318182
57948,Sound Editing and Mastering,6,A2,TR,03:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA A6,"Schulz, Riccardo",4.184166667
57950,Live Recording Laboratory,12,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Schulz, Riccardo",5
57952,Studio Recording Laboratory,12,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Schulz, Riccardo",5
57964,Conducting Practicum,3,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Curtis, Daniel",3.5
57965,Repertoire Analysis: Bach to Mozart,6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Vali, Mahmood-Reza",4.803571429
57970,Sound and Music Computing Seminar,1,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Dannenberg, Roger",4.741111111
57971,Music and Technology Performance/Thesis,1-18,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Dannenberg, Roger Johnston, Sharon Schulz, Riccardo Stern, Richard Sullivan, Thomas",4.5
57973,Piano Pedagogy I,6,A,WF,01:30PM,02:20PM,"Pittsburgh, Pennsylvania",CFA M160,"Manriquez, Luz",4.324444444
57975,Piano Pedagogy III,6,A,WF,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",CFA M160,"Manriquez, Luz",4.575
57981,Foundations of Pedagogy in Music Education,9,A,MW,04:30PM,05:50PM,"Pittsburgh, Pennsylvania",CFA M160,"Dell, Robert",4.73
57982,Advanced Music Studies Studio,3-6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Johnston, Sharon",4.5
57983,Music Education Performance Lecture/Recital,3-15,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,4.7
57984,Music Education Composition Concert,3-6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57986,Advanced Music Studies Studio (Individual),18,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Ahlstedt, Douglas Posvar, Mildred Aylmer, Jennifer Spacagna, Maria Teadt, Daniel",4.853174603
57987,Advanced Music Studies Studio (Orchestral),18,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Ahlstedt, Douglas Aylmer, Jennifer Posvar, Mildred Spacagna, Maria Teadt, Daniel",4.875
57988,Advanced Music Studies Studio (Chamber Music),18,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57989,Advanced Music Studies Studio (Piano Maintenance),18,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,4.9
57990,Advanced Music Studies Recital/Project,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Johnston, Sharon",
57991,Artist Diploma Recital,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Johnston, Sharon",
57993,Artist Diploma Recital,0,A2,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Johnston, Sharon",
57995,Music Education Thesis,15,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57996,Artist Diploma Studio,36,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
57998,Artist Diploma Studio,36,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
32100,Naval Laboratory,3,A,M,07:00AM,07:50AM,"Pittsburgh, Pennsylvania",GHC 4401,"Breitfelder, William",
32101,Introduction to Naval Science,6,A,TR,07:30AM,08:50AM,"Pittsburgh, Pennsylvania",FRB ROTC,"Capotosto, Anthony",
32200,Naval Laboratory,3,A,M,07:00AM,07:50AM,"Pittsburgh, Pennsylvania",GHC 4401,"Breitfelder, William",
32201,Leadership & Management,9,A,MW,08:00AM,09:20AM,"Pittsburgh, Pennsylvania",FRB ROTC,"Breitfelder, William",
32300,Naval Laboratory,3,A,M,07:00AM,07:50AM,"Pittsburgh, Pennsylvania",GHC 4401,"Breitfelder, William",
32310,Evolution Of Warfare,9,A,TR,08:30AM,09:50AM,"Pittsburgh, Pennsylvania",FRB ROTC,"Johnson, Kelly",
32311,Naval Ship Systems I-Engineering,9,A,TR,07:30AM,08:50AM,"Pittsburgh, Pennsylvania",FRB ROTC,"Butler, Andrew",
32400,Naval Laboratory,3,A,M,07:00AM,07:50AM,"Pittsburgh, Pennsylvania",GHC 4401,"Breitfelder, William",
32411,Naval Operations and Seamanship,9,A,MW,08:00AM,09:20AM,"Pittsburgh, Pennsylvania",FRB ROTC,"Smith, Jonathan",
69004,Badminton,3,A2,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",CUC W GYM,"Stragar, Patricia",
69101,Racquetball,3,A2,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",CUC COURTS,"Connelly, Timothy",
69102,Weight Training,3,A1,MWF,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",CUC FITNES,"Aldrich, Gary",
69110,Personal Fitness,3,A1,MWF,08:30AM,09:20AM,"Pittsburgh, Pennsylvania",CUC AR 255,"Stragar, Patricia",
69112,Fitness Fusion,3,A1,MWF,09:30AM,10:20AM,"Pittsburgh, Pennsylvania",CUC AR 255,"Stragar, Patricia",
69113,Beginning Karate,3,A1,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",GYM ARENA,"Gauntner, Sara",
69114,Intermediate Karate,3,A2,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",GYM ARENA,"Gauntner, Sara",
69120,Topics in Health and Physical Activity,3,A2,US,09:00AM,04:00PM,"Pittsburgh, Pennsylvania",TBA,"Degennaro, Alan",
69129,Rape Agression Defense Systems (RAD),3,A2,W,08:30AM,10:20AM,"Pittsburgh, Pennsylvania",GYM MGYM,"Bernarding, Joseph",
69130,Beginning Tennis,3,A1,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",CUC TENNIS,"Belmonte, Michael",
69131,Volleyball,3,A2,MWF,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",GYM MGYM,"Bock, Anne",
69132,Advanced Tennis,3,B1,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",CUC TENNIS,"Girard, Andrew",
69134,Beginning Golf,3,A2,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",GYM ARENA,"Rodgers, Daniel",
69136,Basketball Skills,3,A1,MWF,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",GYM MGYM,"Hullah, Jacquie",
69138,Outdoor Soccer,3,A1,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",GES SOCCER,"Struble, Yon",
69140,Squash,3,A2,MWF,01:30PM,02:20PM,"Pittsburgh, Pennsylvania",CUC COURTS,"Belmonte, Michael",
69150,Beginning Swimming,3,A2,MWF,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",CUC POOL,"Oliver, Myles",
69151,Introduction to Yoga,3,A1,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",CUC AR 254,"Stragar, Patricia",
69153,Lifeguard Training: Lifeguard Training,3,A1,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",CUC POOL,"Gauntner, Sara",
69154,Introduction to Springboard Diving  : Introduction to Springboard Diving,3,A1,MWF,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",CUC POOL,"Gorman, Alicia",
69155,Cardio Fitness/Sculpt,3,A1,MWF,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",CUC AR 255,"Stragar, Patricia",
69157,Swimming Stroke Improvement: Swimming for Stroke Improvement,3,A1,MWF,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",CUC POOL,"Kinney, Matthew",
69160,Swim-Fit,3,B2,MWF,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",CUC POOL,"Kinney, Matthew",
69164,Beginning Cycling : Beginning Cycling,3,A1,MWF,01:30PM,02:20PM,"Pittsburgh, Pennsylvania",CUC CYCLE,"Stragar, Patricia",
69165,Cycling Core: Cycling Core,3,A1,MWF,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",CC  CYCLE,"Stragar, Patricia",
69167,Beginning Ballroom Dance: Beginning Ballroom Dance,2,A1,MW,03:30PM,04:20PM,"Pittsburgh, Pennsylvania",CUC AR 254,"Stragar, Patricia",
69175,African-Brazilian Dance : African-Caribbean Dance,2,A2,TR,09:00AM,09:50AM,"Pittsburgh, Pennsylvania",CUC AR 254,"Heagy, Dolores",
69176,Non-Majors Jazz,3,A1,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",MG  TOWER,"Darr, Rosemary",
69195,Emergency Medical Technician 1,9,A2,TR,07:30PM,10:30PM,"Pittsburgh, Pennsylvania",CUC 151,"Gauntner, Sara Wershing, Brycen",
80050,Study Abroad,0,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,
80100,Introduction to Philosophy,9,Lec 1,MW,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",POS 151,TBA,4.129310345
80130,Introduction to Ethics,9,Lec 1,MW,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",BH  235A,TBA,4.345909091
80136,"Social Structure, Public Policy  & Ethics",9,Lec 1,MW,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",WEH 5320,TBA,3.803
80180,Nature of Language,9,Lec 1,MW,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",BH  A51,"Bjorndahl, Christina",3.802916667
80201,Knowledge and Justified Belief,9,A,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",BH  235A,"Kelly, Kevin",4.150833333
80210,Logic and Proofs,9,A,F,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",PH  226B,"Sieg, Wilfried",3.910769231
80211,Logic and Mathematical Inquiry,9,A,MWF,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",WEH 8427,TBA,3.958333333
80221,Philosophy of Social Science,9,A,MW,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",WEH 5312,"Smith, Joel",4.028333333
80226,Revolutions in Science,9,A,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",WEH 5312,"Smith, Joel",4.273333333
80244,Environmental Ethics,9,A,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",TBD TBD,"Gray, Derrick",3.575
80249,"AI, Society, and Humanity",9,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",BH  136A,"Danks, David",
80250,Ancient Philosophy,9,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",DH  2122,TBA,4.29
80261,Empiricism and Rationalism,9,A,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PH  226A,TBA,4.73
80263,Approaching Chinese Philosophy: Basic Texts and Implications,9,A,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",DH  1117,"Werner, Thomas Zhang, Kun",
80270,Philosophy of Mind,9,A,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PH  A21A,"Wu, Wayne",4.458333333
80282,Phonetics and Phonology I,9,A,MW,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",PH  A19A,"Werner, Thomas",4.090909091
